"date","ARIMA","UCM","ML"
"2017-12-07 22:10:00",34688.3490054084,33659.3249176739,35971.3067719722
"2017-12-07 22:20:00",34233.7526214497,33009.4570549059,34946.5838925114
"2017-12-07 22:30:00",33577.3343553278,32330.2367471286,33562.6190724511
"2017-12-07 22:40:00",33220.0146583127,31632.2467545437,32785.2430899368
"2017-12-07 22:50:00",32638.15050907,30926.069837353,32066.7592280412
"2017-12-07 23:00:00",31831.3186047747,30222.2887557582,31259.9371900435
"2017-12-07 23:10:00",31132.0263932083,29530.8744989306,30294.1064215496
"2017-12-07 23:20:00",30405.8136310768,28859.3509719186,29422.5030556973
"2017-12-07 23:30:00",29691.1711452149,28214.6303087401,28670.6932434058
"2017-12-07 23:40:00",29019.1189323455,27603.6246434128,27706.3611349865
"2017-12-07 23:50:00",28325.9370121595,27033.2461099547,27076.6640161801
"2017-12-08 00:00:00",26709.488274251,26510.4068423835,26654.2145163339
"2017-12-08 00:10:00",26171.4326955901,26039.9607310746,25912.4671045709
"2017-12-08 00:20:00",25782.859059166,25618.5286918331,25351.0511362789
"2017-12-08 00:30:00",25230.8507747169,25240.6733968216,24921.1149863269
"2017-12-08 00:40:00",24744.7329589042,24900.9575182026,24456.4303989811
"2017-12-08 00:50:00",24343.5684298026,24593.9437281389,23773.1763284356
"2017-12-08 01:00:00",24092.0902331005,24314.1946987928,23521.5878907962
"2017-12-08 01:10:00",23791.6339209636,24056.8317730377,23097.2917901982
"2017-12-08 01:20:00",23563.069480626,23819.2109765887,22877.8568488262
"2017-12-08 01:30:00",23376.1378391299,23599.2470058717,22641.0414684135
"2017-12-08 01:40:00",23114.9387321709,23394.8545573126,22270.0456275838
"2017-12-08 01:50:00",23050.7471384753,23203.9483273372,22058.9310397944
"2017-12-08 02:00:00",22773.310961013,23024.4430123713,21849.1156423044
"2017-12-08 02:10:00",22558.943857697,22854.6119361756,21635.7814812922
"2017-12-08 02:20:00",22351.473923302,22694.1629318498,21607.72579442
"2017-12-08 02:30:00",22211.31720723,22543.1624598286,21607.5187509476
"2017-12-08 02:40:00",22160.0374767386,22401.6769805466,21474.1779709965
"2017-12-08 02:50:00",22145.8270484762,22269.7729544385,21291.6797015347
"2017-12-08 03:00:00",21844.8532383123,22147.5168419387,21242.5911575458
"2017-12-08 03:10:00",21809.8416777287,22035.9665402973,21242.3876127638
"2017-12-08 03:20:00",21682.4185868612,21940.1456940263,21332.7401348828
"2017-12-08 03:30:00",21553.285111171,21866.069384453,21354.4872540746
"2017-12-08 03:40:00",21379.6026706965,21819.7526929045,21354.2826371133
"2017-12-08 03:50:00",21478.1981879355,21807.2107007083,21472.0441434247
"2017-12-08 04:00:00",21509.8791227708,21834.4584891915,21637.0804455066
"2017-12-08 04:10:00",21467.9413625222,21903.9712174129,21689.9677198137
"2017-12-08 04:20:00",21324.0920239277,22004.0643553556,21854.8425652315
"2017-12-08 04:30:00",21572.5191613628,22119.5134507345,22000.2561109315
"2017-12-08 04:40:00",21752.1297181543,22235.094051264,21955.1926306431
"2017-12-08 04:50:00",21993.7125850578,22335.5817046588,21954.9822577717
"2017-12-08 05:00:00",22098.8874368083,22405.7519586335,22461.4311174115
"2017-12-08 05:10:00",22188.8080113428,22433.5376779553,23205.590097884
"2017-12-08 05:20:00",22056.4599816988,22419.5009956021,23303.8351009148
"2017-12-08 05:30:00",22539.7892711318,22367.3613616043,23303.6118054608
"2017-12-08 05:40:00",23091.1984029845,22280.8382259923,23272.3631284246
"2017-12-08 05:50:00",22945.0246255666,22163.6510387965,23123.472228604
"2017-12-08 06:00:00",22743.816560331,22019.5192500473,23009.5929046077
"2017-12-08 06:10:00",22875.3606516272,21855.6289245191,22925.6900763686
"2017-12-08 06:20:00",22876.7952038609,21693.0325859614,23010.4023607211
"2017-12-08 06:30:00",22531.3857857391,21556.2493728678,23372.2931767738
"2017-12-08 06:40:00",22138.0539972833,21469.7984237317,23405.4358237541
"2017-12-08 06:50:00",21398.4476372446,21458.1988770467,23553.1599586142
"2017-12-08 07:00:00",21704.3701518418,21545.9698713061,23423.5960142438
"2017-12-08 07:10:00",21938.8591196145,21749.8870787286,23398.0633967925
"2017-12-08 07:20:00",22150.8159949225,22055.7523064331,23397.8391984507
"2017-12-08 07:30:00",22272.5558721721,22441.6238952635,23480.2632534926
"2017-12-08 07:40:00",22461.9902586411,22885.5601860638,23882.692604674
"2017-12-08 07:50:00",22743.0930030762,23365.619519678,24699.3294240964
"2017-12-08 08:00:00",23348.1621531133,23859.86023695,25394.2554220088
"2017-12-08 08:10:00",24069.0581028845,24349.7210630604,25830.0565062347
"2017-12-08 08:20:00",24464.4681522377,24830.1622605362,26287.4515765385
"2017-12-08 08:30:00",24948.0459467611,25299.5244762409,26760.551071184
"2017-12-08 08:40:00",25417.0362458472,25756.1483570381,27231.6875406406
"2017-12-08 08:50:00",25866.3745534166,26198.3745497914,27806.8667361049
"2017-12-08 09:00:00",26456.8335148354,26624.5437013643,28325.1167264972
"2017-12-08 09:10:00",26710.1191150694,27033.3090792947,28919.9266413743
"2017-12-08 09:20:00",27287.892241257,27424.5744338171,29548.1085494176
"2017-12-08 09:30:00",27767.9915680038,27798.5561358402,30066.3585555671
"2017-12-08 09:40:00",28069.4062787799,28155.4705562726,30498.4292996817
"2017-12-08 09:50:00",28292.5943115122,28495.5340660232,30635.6807211377
"2017-12-08 10:00:00",28581.2210891688,28818.9630360006,30910.4779945185
"2017-12-08 10:10:00",29165.3113460265,29126.1268419737,31307.0178312352
"2017-12-08 10:20:00",29476.0562545039,29418.0068791517,32001.9444342824
"2017-12-08 10:30:00",29544.8498663216,29695.7375476037,32484.8589140444
"2017-12-08 10:40:00",29596.9913585695,29960.453247399,32749.8731290165
"2017-12-08 10:50:00",29916.6132660302,30213.288378607,33028.6289000552
"2017-12-08 11:00:00",30226.1007752521,30455.3773412968,33193.5265210714
"2017-12-08 11:10:00",30567.3709317721,30687.0077365901,33344.2990027602
"2017-12-08 11:20:00",30641.2165106609,30905.0799698177,33257.1067749363
"2017-12-08 11:30:00",30718.4069162744,31105.647647363,33062.3528527964
"2017-12-08 11:40:00",30811.0168501294,31284.7643756091,33036.6214904196
"2017-12-08 11:50:00",30721.0864104482,31438.4837609394,32985.4763000402
"2017-12-08 12:00:00",30998.0581976678,31562.859409737,32655.6804342276
"2017-12-08 12:10:00",31357.996915499,31654.0646026089,32325.8845587632
"2017-12-08 12:20:00",31732.8667090552,31708.7513170569,32314.1838979559
"2017-12-08 12:30:00",31709.1893949972,31723.6912048065,32437.8963396473
"2017-12-08 12:40:00",31749.2883999239,31695.6559175832,32455.5493040698
"2017-12-08 12:50:00",32023.1631171438,31621.4171071124,32772.9611199914
"2017-12-08 13:00:00",31987.5855107075,31497.7464251197,33418.2111590321
"2017-12-08 13:10:00",31988.8371591969,31325.3519210973,33496.0888072047
"2017-12-08 13:20:00",31829.1287377868,31120.6872356039,33670.9195663308
"2017-12-08 13:30:00",31729.5170881099,30904.142406965,33690.4340042708
"2017-12-08 13:40:00",31373.0619564803,30696.1074735061,33690.1828388844
"2017-12-08 13:50:00",31183.9073618155,30516.9724735528,33179.8202932558
"2017-12-08 14:00:00",30897.0698098099,30387.1274454304,33203.5628485259
"2017-12-08 14:10:00",30938.4469152274,30319.7103898215,33199.8008267514
"2017-12-08 14:20:00",30961.0107954531,30298.8511568364,33168.7825668163
"2017-12-08 14:30:00",30907.0394825218,30301.4275589423,33038.4792037711
"2017-12-08 14:40:00",30941.082135081,30304.3174086065,32995.4759136405
"2017-12-08 14:50:00",30886.1415787997,30284.3985182963,32952.8078093382
"2017-12-08 15:00:00",30817.7179273557,30218.5487004791,32911.2037303786
"2017-12-08 15:10:00",30871.7626303925,30098.2389474949,32910.9847815488
"2017-12-08 15:20:00",30666.0646163745,29973.3129711755,32791.4465117999
"2017-12-08 15:30:00",30729.5129377814,29908.2076632256,32646.0904972305
"2017-12-08 15:40:00",30597.5877077964,29967.3599153497,32538.2252800383
"2017-12-08 15:50:00",30387.6402582665,30215.2066192526,32520.5401611515
"2017-12-08 16:00:00",30203.8022263063,30716.1846666388,32520.2285519788
"2017-12-08 16:10:00",30370.4232828059,31508.797652727,32396.8827297941
"2017-12-08 16:20:00",30417.3379502155,32527.8159867922,32308.5265050786
"2017-12-08 16:30:00",30617.0785502181,33682.0767816234,32308.2169274035
"2017-12-08 16:40:00",31312.6333103416,34880.4171500095,32386.7053513829
"2017-12-08 16:50:00",32040.6761778076,36031.6742047395,32740.057946478
"2017-12-08 17:00:00",33030.1310520136,37044.6850586024,33309.3479345418
"2017-12-08 17:10:00",34665.3699335977,37848.2770353777,33935.5668173962
"2017-12-08 17:20:00",37179.6339542225,38451.238302807,35210.0765787919
"2017-12-08 17:30:00",38431.2563138051,38882.3472396227,37134.2226344373
"2017-12-08 17:40:00",38875.0782164932,39170.3822245567,39087.8133099249
"2017-12-08 17:50:00",39265.0935164359,39344.1216363414,40383.5095280965
"2017-12-08 18:00:00",39372.1707103824,39432.3438537089,41342.2247352545
"2017-12-08 18:10:00",39394.6614648879,39461.1238863819,41621.4450857401
"2017-12-08 18:20:00",39289.1085245415,39445.7232680455,41407.4681942661
"2017-12-08 18:30:00",39037.9625866287,39398.7001633753,41319.1071729089
"2017-12-08 18:40:00",39141.0621285873,39332.6127370467,41318.7112565821
"2017-12-08 18:50:00",39110.6432066347,39260.0191537355,41307.3286359241
"2017-12-08 19:00:00",39101.5521031151,39193.4775781171,41302.9627260258
"2017-12-08 19:10:00",39130.4586850434,39141.2142618056,41212.7054394686
"2017-12-08 19:20:00",38954.9520156807,39094.1278041678,41144.0968151106
"2017-12-08 19:30:00",38678.0623632122,39038.7848915091,41275.6638555389
"2017-12-08 19:40:00",38483.6133749989,38961.752210135,41230.5719451579
"2017-12-08 19:50:00",38494.2987773645,38849.5964463507,41108.2022798744
"2017-12-08 20:00:00",38317.7198645099,38688.8842864616,41106.3489638389
"2017-12-08 20:10:00",38537.3492283848,38469.9055168673,41077.2535572198
"2017-12-08 20:20:00",38402.3934034477,38197.8423243446,40971.2477497581
"2017-12-08 20:30:00",38306.3328404247,37881.5999957645,40653.2302984174
"2017-12-08 20:40:00",37991.6102794667,37530.083817998,40418.0490984043
"2017-12-08 20:50:00",37649.3527009715,37152.1990779161,40417.6187851109
"2017-12-08 21:00:00",37337.8110795142,36756.8510623898,39793.4053470371
"2017-12-08 21:10:00",36864.7919421117,36350.2917255694,39228.0409987499
"2017-12-08 21:20:00",36400.8153256731,35928.1596907215,38815.7961640712
"2017-12-08 21:30:00",36064.5854978552,35483.4402483917,38279.8778712675
"2017-12-08 21:40:00",35585.7005884095,35009.1186891259,37749.8487953515
"2017-12-08 21:50:00",35382.7001614833,34498.1803034699,37331.7147437851
"2017-12-08 22:00:00",34798.4535010271,33943.6103819693,36713.3474821152
"2017-12-08 22:10:00",34518.7326439546,33341.3263027478,35741.6275063854
"2017-12-08 22:20:00",34076.4004510047,32698.9737942404,35376.4963682016
"2017-12-08 22:30:00",33431.8036586512,32027.1306724596,34540.2282650687
"2017-12-08 22:40:00",33085.1518232697,31336.3747534182,33915.9717961629
"2017-12-08 22:50:00",32513.727987128,30637.283853129,32873.5812756907
"2017-12-08 23:00:00",31717.4060021389,29940.4357876046,32031.42395567
"2017-12-08 23:10:00",31028.547365669,29255.7969707897,31206.9342863126
"2017-12-08 23:20:00",30313.1687173942,28590.8882083567,30506.1180557767
"2017-12-08 23:30:00",29610.0078998436,27952.6189039097,29428.3922629333
"2017-12-08 23:40:00",28950.2236452914,27347.8984610531,28739.3544661729
"2017-12-08 23:50:00",28269.886158156,26783.6362833912,28191.6577492454
"2017-12-09 00:00:00",26667.6475720725,26266.7417745281,27373.057287124
"2017-12-09 00:10:00",26142.0883428532,25802.0664715137,26589.5941637624
"2017-12-09 00:20:00",25765.1236259479,25386.2304451799,25957.4603022664
"2017-12-09 00:30:00",25223.8431219313,25013.795899804,25322.0778482321
"2017-12-09 00:40:00",24746.9587865296,24679.3250396634,24957.6117023555
"2017-12-09 00:50:00",24353.6105744593,24377.3800690356,24558.1703822647
"2017-12-09 01:00:00",24108.6509804068,24102.5231921979,24142.7463255695
"2017-12-09 01:10:00",23813.8868725677,23849.8756446973,23767.6801848806
"2017-12-09 01:20:00",23590.2346570546,23616.794787159,23400.9488444015
"2017-12-09 01:30:00",23407.68399448,23401.1970114781,23017.1496465237
"2017-12-09 01:40:00",23150.6525127201,23200.9987095493,22655.367087781
"2017-12-09 01:50:00",23090.0344661662,23014.1162732675,22649.9092714198
"2017-12-09 02:00:00",22816.0602923585,22838.4660945276,22561.7266586317
"2017-12-09 02:10:00",22604.6123179529,22672.3235127346,22459.7185807281
"2017-12-09 02:20:00",22399.5314069756,22515.3996573344,22445.9769495022
"2017-12-09 02:30:00",22261.0920831087,22367.7646052829,22330.1545798444
"2017-12-09 02:40:00",22210.7820157194,22229.4884335362,22171.1442506479
"2017-12-09 02:50:00",22196.8665789822,22100.6412190502,22033.727916855
"2017-12-09 03:00:00",21895.9623254415,21981.2930387809,21990.5282415972
"2017-12-09 03:10:00",21860.0771943727,21872.5056646271,21943.3555252
"2017-12-09 03:20:00",21731.3349552797,21779.3076482581,21919.8570196889
"2017-12-09 03:30:00",21600.3370460358,21707.7192362863,21919.6469854005
"2017-12-09 03:40:00",21424.3213573253,21663.7606753236,22013.9919672937
"2017-12-09 03:50:00",21519.70141693,21653.4522119823,22060.9880748852
"2017-12-09 04:00:00",21547.7437165546,21682.8140928745,22061.1055133093
"2017-12-09 04:10:00",21501.7613045034,21754.326820239,22060.9880748852
"2017-12-09 04:20:00",21353.5084171948,21856.3119188211,22214.0840979536
"2017-12-09 04:30:00",21596.5251820814,21973.5511689926,22479.0983945999
"2017-12-09 04:40:00",21770.3443355376,22090.8263511254,22663.626735029
"2017-12-09 04:50:00",22005.5912934968,22192.9192455914,22803.0046080084
"2017-12-09 05:00:00",22104.1616300547,22264.6116327623,22016.0598371013
"2017-12-09 05:10:00",22187.0603427079,22293.8426941433,21327.0153187589
"2017-12-09 05:20:00",22047.5628094154,22281.1812157717,21344.6831947337
"2017-12-09 05:30:00",22522.5133131124,22230.3533848183,21470.9633605408
"2017-12-09 05:40:00",23065.0606315419,22145.0853884536,22124.037461134
"2017-12-09 05:50:00",22910.5818324282,22029.1034138483,22499.7997716214
"2017-12-09 06:00:00",22700.7903601331,21886.133648173,21854.8656575459
"2017-12-09 06:10:00",22822.9779865565,21723.3688755112,20753.583016455
"2017-12-09 06:20:00",22814.9228660695,21561.8682675976,21116.8708957576
"2017-12-09 06:30:00",22460.2033855865,21426.15759308,21959.1246503369
"2017-12-09 06:40:00",22057.3702069694,21340.762620606,21958.9784514133
"2017-12-09 06:50:00",21308.5068705152,21330.2091188234,21931.4254095242
"2017-12-09 07:00:00",21603.6036265643,21419.0228563799,21958.8850529802
"2017-12-09 07:10:00",21827.2286938562,21623.9860138957,22007.9617746639
"2017-12-09 07:20:00",22028.2612928795,21930.9064198816,22151.2658767975
"2017-12-09 07:30:00",22139.1502906355,22317.8483148211,22626.3287792648
"2017-12-09 07:40:00",22317.6365746999,22762.8759391974,23268.2522244003
"2017-12-09 07:50:00",22587.6849395452,23244.0535334942,23878.7665009193
"2017-12-09 08:00:00",23181.3028703925,23739.4453381947,24342.0505529046
"2017-12-09 08:10:00",23890.6474919451,24230.4957567988,24954.5281745457
"2017-12-09 08:20:00",24275.01386231,24712.169844872,25362.8461061302
"2017-12-09 08:30:00",24747.5243285491,25182.8128209963,26102.9234743685
"2017-12-09 08:40:00",25205.5829933471,25640.7699037537,27000.0457168958
"2017-12-09 08:50:00",25644.1639644243,26084.3863117262,27449.5879903126
"2017-12-09 09:00:00",26223.8598362742,26512.0072634956,27963.9122406086
"2017-12-09 09:10:00",26467.0480425638,26922.2902880809,28702.0261164627
"2017-12-09 09:20:00",27034.5416829473,27315.1421562486,29171.1991687748
"2017-12-09 09:30:00",27504.7756302671,27690.781949202,29589.3328912499
"2017-12-09 09:40:00",27796.880339948,28049.4287481445,30229.2934240561
"2017-12-09 09:50:00",28011.2128983813,28391.3016342795,31185.3080662981
"2017-12-09 10:00:00",28291.2797928693,28716.6196888104,31742.8189939181
"2017-12-09 10:10:00",28866.8311059612,29025.7546151797,32058.8730499769
"2017-12-09 10:20:00",29169.8471190161,29319.6886057869,32367.0747982066
"2017-12-09 10:30:00",29231.7103630973,29599.5564752705,32726.3164061685
"2017-12-09 10:40:00",29277.4486478281,29866.4930382692,33099.2994197177
"2017-12-09 10:50:00",29590.8415755681,30121.6331094216,33444.9154757178
"2017-12-09 11:00:00",29894.668318101,30366.1115033662,33480.5087212033
"2017-12-09 11:10:00",30230.8129156522,30600.21580246,33382.3541899819
"2017-12-09 11:20:00",30300.4884194242,30820.8446599327,33345.0377404295
"2017-12-09 11:30:00",30374.1236082965,31024.0494967325,33344.718230988
"2017-12-09 11:40:00",30463.7963382132,31205.8817338075,33368.2395786424
"2017-12-09 11:50:00",30371.8302629066,31362.3927921059,33611.8757546446
"2017-12-09 12:00:00",30646.9544692845,31489.6340925757,33727.5170101832
"2017-12-09 12:10:00",31005.6289640735,31583.7762721034,33762.8163711958
"2017-12-09 12:20:00",31379.9237135449,31641.4668313284,33961.0864525735
"2017-12-09 12:30:00",31356.9248213023,31659.4724868284,33983.0598800563
"2017-12-09 12:40:00",31398.3500155264,31634.5599551813,33918.2779157088
"2017-12-09 12:50:00",31673.9765214908,31563.4959529647,33910.4075060438
"2017-12-09 13:00:00",31641.3014972707,31443.0471967564,33860.6569002774
"2017-12-09 13:10:00",31646.1442872304,31273.9163462211,33625.652074491
"2017-12-09 13:20:00",31490.9761816451,31072.549833372,33458.3418706354
"2017-12-09 13:30:00",31396.5542985476,30859.3300333091,33335.2400389902
"2017-12-09 13:40:00",31046.3556699308,30654.6393211325,33333.2592034448
"2017-12-09 13:50:00",30863.9611445399,30478.8600719422,33293.9086610576
"2017-12-09 14:00:00",30584.7423936682,30352.3746608384,32962.694205128
"2017-12-09 14:10:00",30634.0292302389,30288.3130040729,32767.8894378305
"2017-12-09 14:20:00",30665.2535923258,30270.7951825047,32767.5754585771
"2017-12-09 14:30:00",30620.765460688,30276.6888181446,32724.7188558468
"2017-12-09 14:40:00",30664.8843772872,30282.8615330032,32610.6718808085
"2017-12-09 14:50:00",30620.8242550486,30266.1809490913,32415.5715391977
"2017-12-09 15:00:00",30563.9544647292,30203.5146884197,32131.2557406169
"2017-12-09 15:10:00",30630.0128298843,30086.3231947231,31721.3022110437
"2017-12-09 15:20:00",30437.2628299764,29964.4381986318,31393.9928879492
"2017-12-09 15:30:00",30513.8517020697,29902.2842525001,31269.0040677672
"2017-12-09 15:40:00",30395.8446844598,29964.2859086821,30830.3201279751
"2017-12-09 15:50:00",30200.4222713027,30214.8677195322,30824.2339186769
"2017-12-09 16:00:00",30031.5661418522,30718.4542374047,30812.3570829936
"2017-12-09 16:10:00",30213.1804783691,31513.5364507384,30782.2432251345
"2017-12-09 16:20:00",30275.7110407315,32534.8710923111,30631.9665892887
"2017-12-09 16:30:00",30491.3097629874,33691.2813309855,30713.5110816672
"2017-12-09 16:40:00",31202.4790563896,34891.5903356239,30938.3023629253
"2017-12-09 16:50:00",31946.441002529,36044.6212750888,31166.8944176738
"2017-12-09 17:00:00",32951.7338107203,37059.1973182428,31690.9609061488
"2017-12-09 17:10:00",34602.1350710298,37864.1316923933,32623.8926121841
"2017-12-09 17:20:00",37130.4914241798,38468.1978586277,34189.0794166971
"2017-12-09 17:30:00",38397.9049214666,38900.1593364786,36869.3412684336
"2017-12-09 17:40:00",38858.5319764686,39188.7796454784,39556.7694752559
"2017-12-09 17:50:00",39265.3122786794,39362.8223051596,40995.2083565526
"2017-12-09 18:00:00",39389.3768366086,39451.0508350545,41207.222066086
"2017-12-09 18:10:00",39428.7693253959,39479.5253672425,41265.9723250376
"2017-12-09 18:20:00",39340.0460026248,39463.4924839903,41265.6645348908
"2017-12-09 18:30:00",39105.6359763841,39415.4953801115,41267.7705895463
"2017-12-09 18:40:00",39224.6652217236,39348.0772504194,41352.49067941
"2017-12-09 18:50:00",39209.9689204223,39273.7812897277,41371.8572696388
"2017-12-09 19:00:00",39216.1350012623,39205.15069285,41383.7239281041
"2017-12-09 19:10:00",39259.7591268792,39150.3968702326,41395.5355514862
"2017-12-09 19:20:00",39098.7015735632,39100.4040948542,41395.2269713155
"2017-12-09 19:30:00",38835.8038374299,39041.7248553263,41259.8191359635
"2017-12-09 19:40:00",38654.5919618008,38960.9116402604,41187.6021077681
"2017-12-09 19:50:00",38677.537524694,38844.516938268,41187.4487451395
"2017-12-09 20:00:00",38512.705211804,38679.0932379607,41187.1417073993
"2017-12-09 20:10:00",38742.7315755504,38454.9164097777,41024.2506534889
"2017-12-09 20:20:00",38617.766229608,38177.1558514693,40788.6821710144
"2017-12-09 20:30:00",38530.7091834486,37854.7043426134,40412.1598347379
"2017-12-09 20:40:00",38224.2930361987,37496.4546627881,40399.9511976411
"2017-12-09 20:50:00",37889.3435647429,37111.2995915711,40352.8804880882
"2017-12-09 21:00:00",37583.9906650074,36708.1319085407,39563.7260814503
"2017-12-09 21:10:00",37116.2554160444,36293.1914934712,38798.1285230597
"2017-12-09 21:20:00",36656.3911134381,35862.1066269235,38156.2044227942
"2017-12-09 21:30:00",36322.9065142618,35407.8526896552,37743.9595784638
"2017-12-09 21:40:00",35845.724415862,34923.4050624235,37213.9305025478
"2017-12-09 21:50:00",35642.7908579574,34401.7391259859,36789.9072437454
"2017-12-09 22:00:00",35057.8169193178,33835.8302610999,36348.2163439315
"2017-12-09 22:10:00",34775.6296286831,33221.5865103494,35535.505089046
"2017-12-09 22:20:00",34329.6859606709,32566.6465636241,34893.5809791288
"2017-12-09 22:30:00",33680.3600284671,31881.5817726403,34010.1991891527
"2017-12-09 22:40:00",33327.1725220502,31176.9634891142,33391.8319274829
"2017-12-09 22:50:00",32748.0844132315,30463.3630647621,32855.9136346792
"2017-12-09 23:00:00",31942.9544293492,29751.3518513003,32025.534748434
"2017-12-09 23:10:00",31243.689139437,29050.8904962604,31354.1645830333
"2017-12-09 23:20:00",30516.4750069341,28369.4968304362,30835.9139312411
"2017-12-09 23:30:00",29799.9929147738,27714.0779804369,29916.7446319536
"2017-12-09 23:40:00",29125.3595679993,27091.5410728717,28726.8677084551
"2017-12-09 23:50:00",28428.7389483846,26508.7932343498,28091.1179647261
"2017-12-10 00:00:00",26809.9977743976,25972.7415914805,27308.2759496176
"2017-12-10 00:10:00",26265.0702766735,25488.2362008515,26572.1244563623
"2017-12-10 00:20:00",25867.1288554847,25051.8988389648,25821.2390519748
"2017-12-10 00:30:00",25303.7042201614,24658.294212301,25306.7405724285
"2017-12-10 00:40:00",24803.2288028156,24301.9870273407,24808.5323943212
"2017-12-10 00:50:00",24384.8365967498,23977.5419905645,24292.1974599906
"2017-12-10 01:00:00",24113.3143787632,23679.5238084529,23922.2093964489
"2017-12-10 01:10:00",23790.7572372434,23403.0570826001,23503.5688843642
"2017-12-10 01:20:00",23537.94792998,23145.5059950548,22974.6861546498
"2017-12-10 01:30:00",23324.9468896453,22904.7946229792,22510.674669354
"2017-12-10 01:40:00",23036.3606701619,22678.8470435356,22188.5031373417
"2017-12-10 01:50:00",22942.7641744213,22465.5873338861,21855.9822958792
"2017-12-10 02:00:00",22634.9794648203,22262.939571193,21536.6063130677
"2017-12-10 02:10:00",22388.5697812801,22069.1876748732,21381.9818811187
"2017-12-10 02:20:00",22147.5022153412,21884.0549333624,21164.0787917571
"2017-12-10 02:30:00",21972.0250957433,21707.6244773508,20998.2447100055
"2017-12-10 02:40:00",21883.6542161357,21539.9794375287,20859.7887103686
"2017-12-10 02:50:00",21830.7832302965,21381.2029445864,20859.5888335686
"2017-12-10 03:00:00",21490.5213146605,21231.3781292142,20771.1906662205
"2017-12-10 03:10:00",21414.2047020468,21091.5807027784,20653.6643179621
"2017-12-10 03:20:00",21244.4999506695,20966.8566993487,20653.4664162292
"2017-12-10 03:30:00",21071.9555236978,20863.2447336709,20655.5722514301
"2017-12-10 03:40:00",20853.9361593452,20786.7834204908,20622.2658618477
"2017-12-10 03:50:00",20906.5067981012,20743.5113745541,20618.3287070079
"2017-12-10 04:00:00",20891.4601179241,20739.4672106066,20618.131143858
"2017-12-10 04:10:00",20802.1940317498,20777.1506341203,20657.3706064246
"2017-12-10 04:20:00",20610.5773298045,20844.9057134713,20739.819512591
"2017-12-10 04:30:00",20809.5701523163,20927.5376077623,20826.1945160775
"2017-12-10 04:40:00",20939.3957587271,21009.8514760956,20998.9446487793
"2017-12-10 04:50:00",21130.5774672332,21076.6524775739,21146.1747167282
"2017-12-10 05:00:00",21185.3456500213,21112.7457712995,21768.4679942086
"2017-12-10 05:10:00",21224.6148485581,21106.0946605685,22259.3834730715
"2017-12-10 05:20:00",21042.0064804662,21057.2950254509,22249.6560552609
"2017-12-10 05:30:00",21473.3198297475,20970.1008902106,21982.2114942107
"2017-12-10 05:40:00",21972.5026234179,20848.266279111,21672.0855451308
"2017-12-10 05:50:00",21776.0231187428,20695.5452164159,21631.0755991951
"2017-12-10 06:00:00",21524.8116262872,20515.691726389,21182.9091891797
"2017-12-10 06:10:00",21605.7146064684,20315.9270420141,20388.4294661667
"2017-12-10 06:20:00",21557.1955289449,20117.3412311565,19461.8611647742
"2017-12-10 06:30:00",21163.1889682055,19944.4915704015,18629.5201624865
"2017-12-10 06:40:00",20721.9161920894,19821.9353363346,18549.184066767
"2017-12-10 06:50:00",19935.9338898492,19774.2298055413,18816.2430547786
"2017-12-10 07:00:00",20193.456530024,19825.932254607,18961.4862457464
"2017-12-10 07:10:00",20380.6128915454,19993.8568175485,19107.4165659747
"2017-12-10 07:20:00",20546.2888094963,20263.845058109,19325.1338830245
"2017-12-10 07:30:00",20623.0923312789,20613.9953974626,19520.2635431267
"2017-12-10 07:40:00",20768.6162418233,21022.406256784,19828.962165391
"2017-12-10 07:50:00",21006.835269202,21467.1760572475,20262.3967122693
"2017-12-10 08:00:00",21569.4822757244,21926.4032200276,20595.7979604129
"2017-12-10 08:10:00",22249.0227872042,22381.5665792331,21107.2271669894
"2017-12-10 08:20:00",22605.3673565684,22827.6666207108,21750.2654658657
"2017-12-10 08:30:00",23051.1127467982,23263.0842432417,22168.4595250943
"2017-12-10 08:40:00",23483.8236456731,23686.200345607,22842.1851623268
"2017-12-10 08:50:00",23898.5106064716,24095.3958265879,23362.8135277267
"2017-12-10 09:00:00",24455.5807772802,24489.0515849655,23868.7821661595
"2017-12-10 09:10:00",24678.0730176766,24865.860862601,24324.5648592251
"2017-12-10 09:20:00",25225.9411935034,25225.7662736762,25150.7427334773
"2017-12-10 09:30:00",25678.1996148764,25569.0227754528,25877.8688006436
"2017-12-10 09:40:00",25954.1005357927,25895.8853251926,26397.4927511108
"2017-12-10 09:50:00",26153.8778088052,26206.6088801573,27011.2058446801
"2017-12-10 10:00:00",26420.8535412364,26501.4483976089,27693.8848498859
"2017-12-10 10:10:00",26984.474841433,26780.8112593869,28377.1865248091
"2017-12-10 10:20:00",27277.4784476385,27045.7145456422,28953.4671268763
"2017-12-10 10:30:00",27331.2010049969,27297.3277611036,29890.3519094353
"2017-12-10 10:40:00",27370.362299562,27536.8204104999,30431.8210689482
"2017-12-10 10:50:00",27678.3499698868,27765.3619985598,30439.5681495021
"2017-12-10 11:00:00",27978.2948278779,27984.1220300121,30439.341261723
"2017-12-10 11:10:00",28312.0039885963,28193.4223458837,29766.2038316432
"2017-12-10 11:20:00",28381.0642954181,28390.1941323945,29736.8951745858
"2017-12-10 11:30:00",28455.5166640195,28570.5209120625,29835.0337672447
"2017-12-10 11:40:00",28547.3928415625,28730.4862074058,29834.747890376
